product,uf,volume,unit,year_month,created_at
ÓLEO DIESEL S-1800 ,MINAS GERAIS,2582.83,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ESPÍRITO SANTO,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SÃO PAULO,19427.317,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARANÁ,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SANTA CATARINA,216.572,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO SUL,551.766,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO DO SUL,183.18,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO,671.94,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,GOIÁS,1228.35,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RONDÔNIA,1257.6,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ACRE,15.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAZONAS,9828.284,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RORAIMA,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARÁ,6791.993,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAPÁ,240.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,TOCANTINS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MARANHÃO,858.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PIAUÍ,1950.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,CEARÁ,905.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO NORTE,595.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARAÍBA,30.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PERNAMBUCO,366.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ALAGOAS,376.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SERGIPE,180.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,BAHIA,1648.97,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MINAS GERAIS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ESPÍRITO SANTO,4566.909,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO DE JANEIRO,27342.425,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SÃO PAULO,3299.01,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARANÁ,618.5,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SANTA CATARINA,61498.33500000001,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO SUL,1938.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO DO SUL,60.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,GOIÁS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,DISTRITO FEDERAL,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RONDÔNIA,40.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ACRE,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RORAIMA,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARÁ,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAPÁ,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MARANHÃO,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PIAUÍ,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,CEARÁ,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARAÍBA,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PERNAMBUCO,583.5,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SERGIPE,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,BAHIA,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MINAS GERAIS,1.605,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ESPÍRITO SANTO,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1413.858,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SÃO PAULO,1417.26,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARANÁ,793.447,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SANTA CATARINA,65.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,30.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,GOIÁS,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,m3,2014-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RONDÔNIA,14027.8,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,ACRE,2584.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAZONAS,8745.38,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RORAIMA,2583.9,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PARÁ,50942.356,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAPÁ,1018.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,TOCANTINS,259172.347,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MARANHÃO,36931.7,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PIAUÍ,16436.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,CEARÁ,62086.738,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO NORTE,9251.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PARAÍBA,13078.96,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PERNAMBUCO,64204.055,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,ALAGOAS,9513.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,SERGIPE,11775.79,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,BAHIA,76813.463,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MINAS GERAIS,134750.469,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,ESPÍRITO SANTO,22716.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO DE JANEIRO,117241.112,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,SÃO PAULO,4023289.7830000003,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PARANÁ,101751.471,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,SANTA CATARINA,55085.784,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO SUL,67351.362,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO DO SUL,36360.306,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO,37623.527,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,GOIÁS,57583.143,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,DISTRITO FEDERAL,16169.85,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RONDÔNIA,50489.75,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,ACRE,9146.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAZONAS,20381.082,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RORAIMA,4596.2,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PARÁ,115041.964,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAPÁ,238473.251,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,TOCANTINS,51104.25,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MARANHÃO,75770.877,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PIAUÍ,30856.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,CEARÁ,32203.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO NORTE,31101.94,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PARAÍBA,26590.66,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PERNAMBUCO,77006.65,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,ALAGOAS,19030.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,SERGIPE,17666.199,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,BAHIA,195852.91,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MINAS GERAIS,375747.046,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,ESPÍRITO SANTO,70384.438,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO DE JANEIRO,1224917.9980000001,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,SÃO PAULO,618292.092,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PARANÁ,297387.405,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,SANTA CATARINA,136961.848,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO SUL,240643.99,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO DO SUL,103149.351,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO,216498.447,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,GOIÁS,209466.851,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-500 ,DISTRITO FEDERAL,20169.825,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RONDÔNIA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ACRE,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAZONAS,47433.585,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RORAIMA,3399.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARÁ,68859.139,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAPÁ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,TOCANTINS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MARANHÃO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PIAUÍ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,CEARÁ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARAÍBA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PERNAMBUCO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ALAGOAS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SERGIPE,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,BAHIA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MINAS GERAIS,1123.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ESPÍRITO SANTO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SÃO PAULO,890.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARANÁ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SANTA CATARINA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO DO SUL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO,535.45,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,GOIÁS,424.67,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RONDÔNIA,1307.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ACRE,110.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAZONAS,11139.159,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RORAIMA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARÁ,7850.8,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAPÁ,140.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,TOCANTINS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MARANHÃO,970.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PIAUÍ,330.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,CEARÁ,935.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO NORTE,560.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARAÍBA,55.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PERNAMBUCO,356.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ALAGOAS,37.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SERGIPE,145.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,BAHIA,1525.708,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MINAS GERAIS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ESPÍRITO SANTO,3579.083,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO DE JANEIRO,36541.895,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SÃO PAULO,3073.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARANÁ,594.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SANTA CATARINA,5291.408,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO SUL,2233.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO DO SUL,30.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,GOIÁS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,DISTRITO FEDERAL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RONDÔNIA,10.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ACRE,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RORAIMA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARÁ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAPÁ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MARANHÃO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PIAUÍ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,CEARÁ,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARAÍBA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PERNAMBUCO,345.5,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SERGIPE,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,BAHIA,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MINAS GERAIS,5.231,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ESPÍRITO SANTO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1147.638,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SÃO PAULO,724.101,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARANÁ,42.39,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SANTA CATARINA,20.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,GOIÁS,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,m3,2015-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RONDÔNIA,11912.9,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,ACRE,38535.659999999996,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAZONAS,9802.999,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RORAIMA,2921.1,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PARÁ,70102.517,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAPÁ,1132.5,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,TOCANTINS,25293.9,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MARANHÃO,35500.084,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PIAUÍ,17754.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,CEARÁ,57131.193,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO NORTE,9139.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PARAÍBA,14408.52,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PERNAMBUCO,61211.651,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,ALAGOAS,11430.008,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,SERGIPE,146904.24000000002,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,BAHIA,89923.852,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MINAS GERAIS,158231.765,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,ESPÍRITO SANTO,30528.685,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO DE JANEIRO,117376.731,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,SÃO PAULO,393573.192,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,PARANÁ,118907.335,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,SANTA CATARINA,62675.116,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO SUL,71045.611,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO DO SUL,33209.668,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO,38895.3,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,GOIÁS,51619.905,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-10 ,DISTRITO FEDERAL,14022.5,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RONDÔNIA,573742.9430000001,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,ACRE,8972.6,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAZONAS,13596.193,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RORAIMA,6553.2,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PARÁ,98452.048,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAPÁ,9604.2,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,TOCANTINS,46564.9,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MARANHÃO,63692.778,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PIAUÍ,24917.35,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,CEARÁ,24523.78,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO NORTE,28968.7,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PARAÍBA,23432.35,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PERNAMBUCO,48047.49,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,ALAGOAS,233441.733,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,SERGIPE,14430.9,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,BAHIA,157898.793,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MINAS GERAIS,425455.425,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,ESPÍRITO SANTO,52077.622,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO DE JANEIRO,83660.609,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,SÃO PAULO,705869.329,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,PARANÁ,326803.082,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,SANTA CATARINA,137808.713,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO SUL,254347.574,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO DO SUL,83122.43,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO,217199.113,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,GOIÁS,118644.441,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-500 ,DISTRITO FEDERAL,193453.356,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RONDÔNIA,35.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ACRE,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAZONAS,37073.593,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RORAIMA,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARÁ,5405.901,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAPÁ,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,TOCANTINS,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MARANHÃO,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PIAUÍ,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,CEARÁ,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARAÍBA,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PERNAMBUCO,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ALAGOAS,5.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SERGIPE,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,BAHIA,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MINAS GERAIS,10.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,ESPÍRITO SANTO,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SÃO PAULO,1034.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARANÁ,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,SANTA CATARINA,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO DO SUL,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO,2012.5,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,GOIÁS,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,m3,2016-04-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RONDÔNIA,673.8,m3,2016-04-01,2023-10-14
